列表更新时间,#genre#
爱尔达体�?2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Da2qWI&tk=tMOM6bYORdJe
爱尔达体�?3�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vAB3o1&tk=tMOM6bYORdJe
爱尔达体�?4�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EJQGzS&tk=tMOM6bYORdJe
大爱一�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=0A6lwS&tk=tMOM6bYORdJe
大爱二台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=PsVGGk&tk=tMOM6bYORdJe
MOMO综合�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=N3GOXS&tk=tMOM6bYORdJe
东森超视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=JdrqG8&tk=tMOM6bYORdJe
东森综合�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ucwzfe&tk=tMOM6bYORdJe
东森电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=iOLcJd&tk=tMOM6bYORdJe
八大第一�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ZnVFJn&tk=tMOM6bYORdJe
八大综合�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=rfP90V&tk=tMOM6bYORdJe
好莱坞电�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=xFvj31&tk=tMOM6bYORdJe
HBO,http://kkk.888.3116598.xyz/api.php?n=6887925&id=j0fn4m&tk=tMOM6bYORdJe
FOX新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=xTVYyJ&tk=tMOM6bYORdJe
CNN新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zZqNjh&tk=tMOM6bYORdJe
BBC新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Y7DGZl&tk=tMOM6bYORdJe
DISCOVERY,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NJ68Pc&tk=tMOM6bYORdJe
广东珠江,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EU0QDN&tk=tMOM6bYORdJe
广东体育,http://kkk.888.3116598.xyz/api.php?n=6887925&id=uUOcr2&tk=tMOM6bYORdJe
凤凰卫视中文�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ddUgUV&tk=tMOM6bYORdJe
凤凰卫视资讯�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=4zgdb6&tk=tMOM6bYORdJe
凤凰卫视香港�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=33Rt6O&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=pnPXAi&tk=tMOM6bYORdJe
无线新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=OweEX3&tk=tMOM6bYORdJe
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=e7hmQ0&tk=tMOM6bYORdJe
明珠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=FTraPt&tk=tMOM6bYORdJe
香港有线新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=90mijQ&tk=tMOM6bYORdJe
香港有线18�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=y4OhPL&tk=tMOM6bYORdJe
香港有线18�?(�?),http://kkk.888.3116598.xyz/api.php?n=6887925&id=41HI3a&tk=tMOM6bYORdJe
NOW直播�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=D2aCU5&tk=tMOM6bYORdJe
NOW新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=2s1CyD&tk=tMOM6bYORdJe
NOW财经�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=glQKOz&tk=tMOM6bYORdJe
VIUTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=VCrSXc&tk=tMOM6bYORdJe
VIUTV6,http://kkk.888.3116598.xyz/api.php?n=6887925&id=l4AzHT&tk=tMOM6bYORdJe
HOY国际财经�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=kBphBf&tk=tMOM6bYORdJe
HOY资讯�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Qxi6TK&tk=tMOM6bYORdJe
HOYTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=79Zj6D&tk=tMOM6bYORdJe
港台电视31,http://kkk.888.3116598.xyz/api.php?n=6887925&id=1atqQg&tk=tMOM6bYORdJe
港台电视32,http://kkk.888.3116598.xyz/api.php?n=6887925&id=i4ReDK&tk=tMOM6bYORdJe
中天新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=yJEU5v&tk=tMOM6bYORdJe
东森新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=qqejAz&tk=tMOM6bYORdJe
东森财经新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=6SiqzA&tk=tMOM6bYORdJe
中视新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=S7eZ8D&tk=tMOM6bYORdJe
台视新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=5rjPmf&tk=tMOM6bYORdJe
三立新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=R27m1w&tk=tMOM6bYORdJe
民视新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vya0Q6&tk=tMOM6bYORdJe
华视新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Jr188d&tk=tMOM6bYORdJe
镜电视新闻台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=2gmBKJ&tk=tMOM6bYORdJe
寰宇新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=OuDgNg&tk=tMOM6bYORdJe
寰宇新闻台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=HcZmeZ&tk=tMOM6bYORdJe
TVBS新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=badlAf&tk=tMOM6bYORdJe
TVBS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=E7JxxU&tk=tMOM6bYORdJe
中视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=2XFRu0&tk=tMOM6bYORdJe
台视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=tKHZUS&tk=tMOM6bYORdJe
民视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=jXgjXG&tk=tMOM6bYORdJe
华视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=q9oW6t&tk=tMOM6bYORdJe
三立台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=qrwr0E&tk=tMOM6bYORdJe
纬来体育�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zvPdmI&tk=tMOM6bYORdJe
纬来日本�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=eqpJO1&tk=tMOM6bYORdJe
纬来育乐�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EQJ8pA&tk=tMOM6bYORdJe
DAZN1,http://kkk.888.3116598.xyz/api.php?n=6887925&id=UQkZao&tk=tMOM6bYORdJe
DAZN2,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CY6ICU&tk=tMOM6bYORdJe
爱尔达体�?1�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=rDVPFL&tk=tMOM6bYORdJe
爱尔达体�?2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=XSTwlk&tk=tMOM6bYORdJe
爱尔达体�?3�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=PIvEEs&tk=tMOM6bYORdJe
爱尔达体�?4�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=rf08zZ&tk=tMOM6bYORdJe
大爱一�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NIKqrF&tk=tMOM6bYORdJe
大爱二台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=KRpMi4&tk=tMOM6bYORdJe
HBO,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zMobau&tk=tMOM6bYORdJe
好莱坞电�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=TL86qp&tk=tMOM6bYORdJe
FOX新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=fneevg&tk=tMOM6bYORdJe
CNN新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=0jCxJ9&tk=tMOM6bYORdJe
BBC新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=jXwGCr&tk=tMOM6bYORdJe
DISCOVERY,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MNoP7j&tk=tMOM6bYORdJe
TVBS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=P9Ni25&tk=tMOM6bYORdJe
TVBS新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=wxVR8p&tk=tMOM6bYORdJe
中天新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=1TpUDH&tk=tMOM6bYORdJe
中天亚洲�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=mW1ZSK&tk=tMOM6bYORdJe
台视新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=aSTqcX&tk=tMOM6bYORdJe
华视新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=UGKV5I&tk=tMOM6bYORdJe
台视财经�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=dJIjOd&tk=tMOM6bYORdJe
中视新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=d7czvP&tk=tMOM6bYORdJe
非凡新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=82BCzl&tk=tMOM6bYORdJe
镜新�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=YoyUhP&tk=tMOM6bYORdJe
东森新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=RmtXT8&tk=tMOM6bYORdJe
东森财经新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=HPAZoa&tk=tMOM6bYORdJe
半岛新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=atRBAt&tk=tMOM6bYORdJe
民视新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=8zLxQ8&tk=tMOM6bYORdJe
民视台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=bfCZMA&tk=tMOM6bYORdJe
寰宇新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=5oBjbr&tk=tMOM6bYORdJe
寰宇新闻台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=bhkrsx&tk=tMOM6bYORdJe
寰宇财经�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=fUgFQV&tk=tMOM6bYORdJe
台视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=IBvUKK&tk=tMOM6bYORdJe
民视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=H0Jaa6&tk=tMOM6bYORdJe
中视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vSj5hp&tk=tMOM6bYORdJe
华视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=K0EeTi&tk=tMOM6bYORdJe
影迷数位电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=7eR6JN&tk=tMOM6bYORdJe
AMC电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=aM85EZ&tk=tMOM6bYORdJe
靖天电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vc86w9&tk=tMOM6bYORdJe
龙华电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Ji577C&tk=tMOM6bYORdJe
采昌影剧,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Z2HqwD&tk=tMOM6bYORdJe
民视影剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=PwQ1IO&tk=tMOM6bYORdJe
龙华经典�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NMXMvW&tk=tMOM6bYORdJe
中视经典戏剧FASTTV飞速看,http://kkk.888.3116598.xyz/api.php?n=6887925&id=v2a3mQ&tk=tMOM6bYORdJe
台湾戏剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=XlSy16&tk=tMOM6bYORdJe
靖洋戏剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=VCEqKU&tk=tMOM6bYORdJe
靖天戏剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=U8uXXM&tk=tMOM6bYORdJe
公视戏剧,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MC9XFV&tk=tMOM6bYORdJe
龙华戏剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Bw7fQR&tk=tMOM6bYORdJe
智林体育�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=YbbJ1u&tk=tMOM6bYORdJe
时尚运动X,http://kkk.888.3116598.xyz/api.php?n=6887925&id=cu8ZnI&tk=tMOM6bYORdJe
靖天育乐�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=5FBXHg&tk=tMOM6bYORdJe
博斯魅力�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=J38tMW&tk=tMOM6bYORdJe
博斯高球1�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=0DmRFu&tk=tMOM6bYORdJe
博斯高球2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=JLXEQZ&tk=tMOM6bYORdJe
博斯运动1,http://kkk.888.3116598.xyz/api.php?n=6887925&id=xN6WH1&tk=tMOM6bYORdJe
博斯运动2,http://kkk.888.3116598.xyz/api.php?n=6887925&id=qT85C4&tk=tMOM6bYORdJe
博斯网球�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=04Z4zs&tk=tMOM6bYORdJe
博斯无限2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=sJ5TKx&tk=tMOM6bYORdJe
博斯无限2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NgyGKY&tk=tMOM6bYORdJe
TRACESPORT,http://kkk.888.3116598.xyz/api.php?n=6887925&id=SSl9Pf&tk=tMOM6bYORdJe
视纳华仁纪实频道,http://kkk.888.3116598.xyz/api.php?n=6887925&id=xoq041&tk=tMOM6bYORdJe
中视菁采�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=tiB2sM&tk=tMOM6bYORdJe
八大精彩�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=mmQ4Au&tk=tMOM6bYORdJe
八大综艺�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ofzpqE&tk=tMOM6bYORdJe
TVBS精采�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CThZEs&tk=tMOM6bYORdJe
TVBS欢乐�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=L1olxB&tk=tMOM6bYORdJe
靖天欢乐�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ZmJ1SS&tk=tMOM6bYORdJe
靖天综合�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=aUPQCy&tk=tMOM6bYORdJe
靖天资讯�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Z3wo83&tk=tMOM6bYORdJe
靖天卡通台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=atCw8K&tk=tMOM6bYORdJe
靖天日本�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=GERg2g&tk=tMOM6bYORdJe
靖洋卡通台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=3eskB3&tk=tMOM6bYORdJe
靖天国际�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=UQb3Fk&tk=tMOM6bYORdJe
靖天映画,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ZFag6w&tk=tMOM6bYORdJe
爱尔达娱�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=heHpjV&tk=tMOM6bYORdJe
龙华卡通台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=mFGp05&tk=tMOM6bYORdJe
龙华日韩�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=jn6H1B&tk=tMOM6bYORdJe
龙华偶像�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=jxoHY1&tk=tMOM6bYORdJe
民视综艺�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ZqmJTp&tk=tMOM6bYORdJe
民视第一�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=faHUyb&tk=tMOM6bYORdJe
民视旅游�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MlxYko&tk=tMOM6bYORdJe
亚洲旅游�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=WQI6BO&tk=tMOM6bYORdJe
客家电视�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=KChFiv&tk=tMOM6bYORdJe
爱放动漫,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Icm0fN&tk=tMOM6bYORdJe
古典音乐�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=3nogpe&tk=tMOM6bYORdJe
猪哥亮歌厅秀,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Wnmzkj&tk=tMOM6bYORdJe
SMART知识�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CGwxAn&tk=tMOM6bYORdJe
达文西频�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=DkOeHF&tk=tMOM6bYORdJe
阿里�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Xa7bG0&tk=tMOM6bYORdJe
生活英语�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=6dewOb&tk=tMOM6bYORdJe
国际财经,http://kkk.888.3116598.xyz/api.php?n=6887925&id=aV0YS9&tk=tMOM6bYORdJe
美国之音,http://kkk.888.3116598.xyz/api.php?n=6887925&id=VShkNy&tk=tMOM6bYORdJe
好消�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=72L1sB&tk=tMOM6bYORdJe
好消�?2�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=M0wMtY&tk=tMOM6bYORdJe
非凡商业�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=L6yUkv&tk=tMOM6bYORdJe
国会频道1,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NeA9mq&tk=tMOM6bYORdJe
国会频道2,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EFc2Y7&tk=tMOM6bYORdJe
TRACEURBAN,http://kkk.888.3116598.xyz/api.php?n=6887925&id=k4y4vb&tk=tMOM6bYORdJe
MEZZOLIVE,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MBCEZ9&tk=tMOM6bYORdJe
韩国娱乐台KMTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=l2dbFt&tk=tMOM6bYORdJe
GINX,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EGBLzv&tk=tMOM6bYORdJe
极速港�?2,#genre#
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=L91Y9j&tk=tMOM6bYORdJe
无线新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=nsu6iu&tk=tMOM6bYORdJe
有线18,http://kkk.888.3116598.xyz/api.php?n=6887925&id=T8VFFv&tk=tMOM6bYORdJe
广电翡翠,http://kkk.888.3116598.xyz/api.php?n=6887925&id=EJJdai&tk=tMOM6bYORdJe
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Roy4Kx&tk=tMOM6bYORdJe
HOY77,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zAOExQ&tk=tMOM6bYORdJe
HOY78,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ZI4PPW&tk=tMOM6bYORdJe
东森新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=jthObJ&tk=tMOM6bYORdJe
中天新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=nqtkza&tk=tMOM6bYORdJe
中天新闻2,http://kkk.888.3116598.xyz/api.php?n=6887925&id=wkI7F2&tk=tMOM6bYORdJe
寰宇新闻台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=S5L6vQ&tk=tMOM6bYORdJe
龙华电影�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CSGR2W&tk=tMOM6bYORdJe
龙华经典�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=4V70LY&tk=tMOM6bYORdJe
龙华卡通台,http://kkk.888.3116598.xyz/api.php?n=6887925&id=DO7G1p&tk=tMOM6bYORdJe
龙华偶像�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zApz1w&tk=tMOM6bYORdJe
龙华日韩�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=rWm4q0&tk=tMOM6bYORdJe
龙华戏剧�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=I8bxro&tk=tMOM6bYORdJe
中天亚洲�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=lL3RXj&tk=tMOM6bYORdJe
中天新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=F6QmBD&tk=tMOM6bYORdJe
凤凰中文,http://kkk.888.3116598.xyz/api.php?n=6887925&id=fuLdFe&tk=tMOM6bYORdJe
凤凰资讯,http://kkk.888.3116598.xyz/api.php?n=6887925&id=1eXNh8&tk=tMOM6bYORdJe
凤凰香港,http://kkk.888.3116598.xyz/api.php?n=6887925&id=nnPCEP&tk=tMOM6bYORdJe
中天亚洲�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vcdFb4&tk=tMOM6bYORdJe
中天综合,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Sy4MR7&tk=tMOM6bYORdJe
中天新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=xS56Rt&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Si2RV4&tk=tMOM6bYORdJe
无线新闻,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Fu9JBE&tk=tMOM6bYORdJe
重温经典,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MdHkpS&tk=tMOM6bYORdJe
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Rf4CfH&tk=tMOM6bYORdJe
民视第一�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=oT7lLT&tk=tMOM6bYORdJe
民视台湾�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=PagZuA&tk=tMOM6bYORdJe
HOY77,http://kkk.888.3116598.xyz/api.php?n=6887925&id=nCfBBH&tk=tMOM6bYORdJe
HOY78,http://kkk.888.3116598.xyz/api.php?n=6887925&id=87wSdu&tk=tMOM6bYORdJe
美亚电影,http://kkk.888.3116598.xyz/api.php?n=6887925&id=aAmg3e&tk=tMOM6bYORdJe
东森超视,http://kkk.888.3116598.xyz/api.php?n=6887925&id=efPlX6&tk=tMOM6bYORdJe
东森综合,http://kkk.888.3116598.xyz/api.php?n=6887925&id=J07Q6X&tk=tMOM6bYORdJe
八大第一,http://kkk.888.3116598.xyz/api.php?n=6887925&id=SBmqcs&tk=tMOM6bYORdJe
八大综合,http://kkk.888.3116598.xyz/api.php?n=6887925&id=msj4vA&tk=tMOM6bYORdJe
爱尔达娱�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=6wPO6f&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=31hb4c&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=qVZj8i&tk=tMOM6bYORdJe
无线新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=OskUYQ&tk=tMOM6bYORdJe
TVB星河,http://kkk.888.3116598.xyz/api.php?n=6887925&id=3ym6bz&tk=tMOM6bYORdJe
千禧经典�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=HvJvsu&tk=tMOM6bYORdJe
娱乐新闻�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ApcU0t&tk=tMOM6bYORdJe
天映频道,http://kkk.888.3116598.xyz/api.php?n=6887925&id=G6QDsM&tk=tMOM6bYORdJe
天映经典,http://kkk.888.3116598.xyz/api.php?n=6887925&id=eSAGYc&tk=tMOM6bYORdJe
ASTROAOD,http://kkk.888.3116598.xyz/api.php?n=6887925&id=wqIwkw&tk=tMOM6bYORdJe
ASTROAEC,http://kkk.888.3116598.xyz/api.php?n=6887925&id=QwrhC8&tk=tMOM6bYORdJe
爱奇�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Bhq7ug&tk=tMOM6bYORdJe
ASTROQJ,http://kkk.888.3116598.xyz/api.php?n=6887925&id=tXUvlt&tk=tMOM6bYORdJe
ASTRO欢喜�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=eQPEEp&tk=tMOM6bYORdJe
八度空间,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NYatN7&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=9oYRFe&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=4inA5i&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=t0S92X&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=iuKdn4&tk=tMOM6bYORdJe
明珠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=zYK6su&tk=tMOM6bYORdJe
明珠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=n5V3aS&tk=tMOM6bYORdJe
翡翠�?,http://kkk.888.3116598.xyz/api.php?n=6887925&id=DGi7aA&tk=tMOM6bYORdJe
TVBJ1,http://kkk.888.3116598.xyz/api.php?n=6887925&id=PrY2Qc&tk=tMOM6bYORdJe
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=dCIae2&tk=tMOM6bYORdJe
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Q27BRt&tk=tMOM6bYORdJe
VIUTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=hhSvHW&tk=tMOM6bYORdJe
VIUTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=hC4Ufx&tk=tMOM6bYORdJe
HOYTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=joEHdS&tk=tMOM6bYORdJe
HOYTV,http://kkk.888.3116598.xyz/api.php?n=6887925&id=pu1kc0&tk=tMOM6bYORdJe
凤凰中文,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CgvLID&tk=tMOM6bYORdJe
凤凰中文,http://kkk.888.3116598.xyz/api.php?n=6887925&id=Q5GYXF&tk=tMOM6bYORdJe
凤凰资讯,http://kkk.888.3116598.xyz/api.php?n=6887925&id=CRxzZl&tk=tMOM6bYORdJe
凤凰资讯,http://kkk.888.3116598.xyz/api.php?n=6887925&id=MBqnHH&tk=tMOM6bYORdJe
凤凰香港,http://kkk.888.3116598.xyz/api.php?n=6887925&id=NBBuHx&tk=tMOM6bYORdJe
凤凰香港,http://kkk.888.3116598.xyz/api.php?n=6887925&id=QARL9p&tk=tMOM6bYORdJe
美亚电影,http://kkk.888.3116598.xyz/api.php?n=6887925&id=vf8oQ7&tk=tMOM6bYORdJe
重温经典,http://kkk.888.3116598.xyz/api.php?n=6887925&id=DDnBne&tk=tMOM6bYORdJe
广东珠江,http://kkk.888.3116598.xyz/api.php?n=6887925&id=ak0EBH&tk=tMOM6bYORdJe
广东体育,http://kkk.888.3116598.xyz/api.php?n=6887925&id=y88gH0&tk=tMOM6bYORdJe
澳视澳门,http://kkk.888.3116598.xyz/api.php?n=6887925&id=d8qgql&tk=tMOM6bYORdJe
澳视卫星,http://kkk.888.3116598.xyz/api.php?n=6887925&id=M5Jxh5&tk=tMOM6bYORdJe
RTHK31,http://kkk.888.3116598.xyz/api.php?n=6887925&id=il3sBT&tk=tMOM6bYORdJe
